UTS,YS,EL,EL_Si,EL_Mg,EL_Sc,EL_Al
215.4653,124.1856,6.2939563,7.42,0.21,0.6324301,91.7375699
215.39606,124.0957,6.297434,7.43,0.21,0.6334274,91.7265726
215.374,124.041046,6.2977986,7.44,0.21,0.6344247,91.7155753
215.36655,123.99726,6.297213,7.45,0.21,0.6354221,91.7045779
215.35944,123.95378,6.2965803,7.46,0.21,0.6364193,91.6935807
215.35156,123.90963,6.2960353,7.47,0.21,0.6374167,91.6825833
215.34406,123.86578,6.2954473,7.48,0.21,0.638414,91.671586
215.33722,123.82254,6.2948003,7.49,0.21,0.63941133,91.66058867
215.32971,123.7787,6.294215,7.5,0.21,0.64040864,91.64959136
215.32224,123.73491,6.293626,7.51,0.21,0.64140606,91.63859394
215.31436,123.69075,6.2930856,7.52,0.21,0.6424035,91.6275965
215.30687,123.646935,6.2924895,7.53,0.21,0.6434008,91.6165992
215.2998,123.60348,6.2918634,7.54,0.21,0.6443981,91.6056019
215.29253,123.559845,6.291257,7.55,0.21,0.6453954,91.5946046
215.28464,123.51567,6.2907143,7.56,0.21,0.6463927,91.5836073
215.27716,123.47186,6.2901263,7.57,0.21,0.64739025,91.57260975
215.27026,123.42857,6.2894793,7.58,0.21,0.64838743,91.56161257
215.26242,123.38444,6.2889338,7.59,0.21,0.64938486,91.55061514
215.25516,123.340805,6.288327,7.6,0.21,0.6503823,91.5396177
215.24808,123.29735,6.2876983,7.61,0.21,0.65137947,91.52862053
215.2406,123.253525,6.2871146,7.62,0.21,0.6523768,91.5176232
215.23312,123.20973,6.2865157,7.63,0.21,0.6533742,91.5066258
215.2258,123.16608,6.285916,7.64,0.21,0.6543715,91.4956285
215.21835,123.122284,6.285328,7.65,0.21,0.6553689,91.4846311
215.21104,123.07862,6.2847204,7.66,0.21,0.6563662,91.4736338
215.20337,123.03464,6.2841535,7.67,0.21,0.65736353,91.46263647
215.19612,122.99103,6.283545,7.68,0.21,0.65836096,91.45163904
215.18925,122.94777,6.282895,7.69,0.21,0.65935814,91.44064186
215.18138,122.9036,6.2823534,7.7,0.21,0.66035557,91.42964443
215.17407,122.85995,6.281743,7.71,0.21,0.6613529,91.4186471
215.16684,122.81635,6.281136,7.72,0.21,0.6623502,91.4076498
215.15952,122.772705,6.2805266,7.73,0.21,0.6633475,91.3966525
215.15184,122.7287,6.2799625,7.74,0.21,0.6643449,91.3856551
215.1442,122.68473,6.279396,7.75,0.21,0.66534233,91.37465767
215.13669,122.6409,6.2788033,7.76,0.21,0.66633964,91.36366036
215.12997,122.59778,6.278139,7.77,0.21,0.6673368,91.3526632
215.12256,122.554016,6.2775555,7.78,0.21,0.66833425,91.34166575
215.11487,122.51001,6.276985,7.79,0.21,0.66933155,91.33066845
215.10759,122.466385,6.27638,7.8,0.21,0.670329,91.319671
215.1001,122.42257,6.2757926,7.81,0.21,0.6713263,91.3086737
215.09283,122.37895,6.2751894,7.82,0.21,0.6723236,91.2976764
215.08536,122.33513,6.2745957,7.83,0.21,0.673321,91.286679
215.07787,122.29132,6.2740054,7.84,0.21,0.6743182,91.2756818
215.07043,122.247536,6.2734227,7.85,0.21,0.6753156,91.2646844
215.06311,122.20387,6.272813,7.86,0.21,0.67631304,91.25368696
215.05563,122.16008,6.2722287,7.87,0.21,0.67731035,91.24268965
215.0482,122.116295,6.271646,7.88,0.21,0.6783078,91.2316922
215.04108,122.072784,6.2710176,7.89,0.21,0.67930496,91.22069504
215.03337,122.02879,6.2704463,7.9,0.21,0.6803024,91.2096976
215.02592,121.985,6.269862,7.91,0.21,0.68129957,91.19870043
215.01868,121.94139,6.2692547,7.92,0.21,0.682297,91.187703
215.01154,121.8979,6.2686243,7.93,0.21,0.6832942,91.1767058
215.00415,121.85414,6.268037,7.94,0.21,0.6842917,91.1657083
214.99661,121.81029,6.2674527,7.95,0.21,0.685289,91.154711
214.9891,121.76647,6.2668586,7.96,0.21,0.68628633,91.14371367
214.98209,121.723045,6.266232,7.97,0.21,0.68728375,91.13271625
214.97421,121.6789,6.26569,7.98,0.21,0.6882812,91.1217188
214.96687,121.63521,6.265087,7.99,0.21,0.68927824,91.11072176
214.95963,121.5916,6.264477,8,0.21,0.6902758,91.0997242
214.95215,121.54779,6.263889,8.01,0.21,0.6912732,91.0887268
214.94426,121.5036,6.2633424,8.02,0.21,0.6922705,91.0777295
214.9372,121.46019,6.2627172,8.03,0.21,0.6932677,91.0667323
214.92996,121.41658,6.2621036,8.04,0.21,0.6942651,91.0557349
214.9224,121.372696,6.261526,8.05,0.21,0.69526255,91.04473745
214.91476,121.32876,6.260948,8.06,0.21,0.69626,91.03374
214.90746,121.2851,6.2603416,8.07,0.21,0.6972573,91.0227427
214.90038,121.24164,6.2597156,8.08,0.21,0.69825447,91.01174553
214.89336,121.19824,6.259094,8.09,0.21,0.6992518,91.0007482
214.88547,121.15405,6.258545,8.1,0.21,0.7002492,90.9897508
214.8782,121.11043,6.2579427,8.11,0.21,0.7012464,90.9787536
214.87111,121.066956,6.257312,8.12,0.21,0.7022438,90.9677562
214.86342,121.02297,6.256743,8.13,0.21,0.7032412,90.9567588
214.85596,120.97917,6.256155,8.14,0.21,0.70423853,90.94576147
214.84868,120.93554,6.2555466,8.15,0.21,0.70523584,90.93476416
214.8412,120.89174,6.2549577,8.16,0.21,0.70623314,90.92376686
214.83388,120.848076,6.254354,8.17,0.21,0.70723057,90.91276943
214.82642,120.804276,6.253759,8.18,0.21,0.708228,90.901772
214.81876,120.76031,6.2531986,8.19,0.21,0.7092252,90.8907748
214.81145,120.716644,6.25259,8.2,0.21,0.7102226,90.8797774
214.80417,120.673004,6.251987,8.21,0.21,0.71122,90.86878
214.79672,120.62923,6.2513986,8.22,0.21,0.7122172,90.8577828
214.78903,120.58523,6.250828,8.23,0.21,0.71321464,90.84678536
214.78177,120.54161,6.2502284,8.24,0.21,0.71421194,90.83578806
214.77446,120.49794,6.2496147,8.25,0.21,0.71520936,90.82479064
214.76718,120.45431,6.2490053,8.26,0.21,0.71620667,90.81379333
214.7597,120.41051,6.248418,8.27,0.21,0.7172041,90.8027959
214.75247,120.36691,6.247813,8.28,0.21,0.7182014,90.7917986
214.74457,120.322716,6.2472672,8.29,0.21,0.7191988,90.7808012
214.73727,120.27908,6.246658,8.3,0.21,0.7201961,90.7698039
214.7302,120.23563,6.2460303,8.31,0.21,0.7211933,90.7588067
214.72272,120.1918,6.24545,8.32,0.21,0.72219074,90.74780926
214.71506,120.14784,6.244876,8.33,0.21,0.72318804,90.73681196
214.70819,120.10457,6.2442293,8.34,0.21,0.7241852,90.7258148
214.70055,120.06061,6.2436695,8.35,0.21,0.72518265,90.71481735
214.69301,120.016754,6.243079,8.36,0.21,0.72617996,90.70382004
214.68573,119.97312,6.2424684,8.37,0.21,0.7271774,90.6928226
214.67827,119.92932,6.2418814,8.38,0.21,0.7281747,90.6818253
214.67099,119.8857,6.2412696,8.39,0.21,0.729172,90.670828
214.66374,119.842094,6.240667,8.4,0.21,0.7301693,90.6598307
214.65625,119.79828,6.2400823,8.41,0.21,0.7311666,90.6488334
214.64919,119.75483,6.2394586,8.42,0.21,0.7321639,90.6378361
214.6417,119.71101,6.2388644,8.43,0.21,0.73316145,90.62683855
214.63422,119.6672,6.2382774,8.44,0.21,0.73415864,90.61584136
214.62653,119.6232,6.237709,8.45,0.21,0.73515594,90.60484406
214.61925,119.579575,6.2371025,8.46,0.21,0.73615336,90.59384664
214.61185,119.5358,6.236518,8.47,0.21,0.7371508,90.5828492
214.60449,119.49211,6.235911,8.48,0.21,0.7381481,90.5718519
214.59698,119.44829,6.235326,8.49,0.21,0.7391454,90.5608546
214.58977,119.40471,6.2347174,8.5,0.21,0.7401428,90.5498572
214.58228,119.36087,6.2341356,8.51,0.21,0.7411401,90.5388599
214.5748,119.31708,6.233535,8.52,0.21,0.74213755,90.52786245
214.56734,119.27327,6.232957,8.53,0.21,0.74313486,90.51686514
214.56,119.2296,6.2323484,8.54,0.21,0.74413216,90.50586784
214.55257,119.18582,6.2317615,8.55,0.21,0.7451296,90.4948704
214.54527,119.14218,6.2311506,8.56,0.21,0.7461269,90.4838731
214.53778,119.098366,6.230564,8.57,0.21,0.7471241,90.4728759
214.5303,119.05455,6.229978,8.58,0.21,0.7481215,90.4618785
214.52304,119.01092,6.2293673,8.59,0.21,0.7491189,90.4508811
214.51578,118.96728,6.2287664,8.6,0.21,0.75011635,90.43988365
214.50803,118.92326,6.228197,8.61,0.21,0.7511134,90.4288866
214.50058,118.879486,6.2276053,8.62,0.21,0.75211096,90.41788904
214.49355,118.83606,6.2269845,8.63,0.21,0.75310826,90.40689174
214.48566,118.791885,6.226435,8.64,0.21,0.7541057,90.3958943
214.47838,118.748245,6.2258325,8.65,0.21,0.755103,90.384897
214.4717,118.70514,6.225157,8.66,0.21,0.7561002,90.3738998
214.46402,118.661156,6.224596,8.67,0.21,0.7570976,90.3629024
214.45634,118.61717,6.224024,8.68,0.21,0.7580949,90.3519051
214.4495,118.573944,6.2233768,8.69,0.21,0.7590922,90.3409078
214.44177,118.52991,6.2228074,8.7,0.21,0.76008964,90.32991036
214.43454,118.48631,6.2222037,8.71,0.21,0.76108694,90.31891306
214.4266,118.44209,6.2216587,8.72,0.21,0.7620845,90.3079155
214.41936,118.39848,6.221051,8.73,0.21,0.76308155,90.29691845
214.4121,118.354866,6.2204394,8.74,0.21,0.76407886,90.28592114
214.40457,118.31102,6.219861,8.75,0.21,0.7650764,90.2749236
214.39755,118.26761,6.219224,8.76,0.21,0.7660736,90.2639264
214.39006,118.223785,6.218638,8.77,0.21,0.7670709,90.2529291
214.38255,118.179955,6.2180567,8.78,0.21,0.7680683,90.2419317
214.37527,118.13632,6.2174478,8.79,0.21,0.76906574,90.23093426
214.36755,118.092316,6.216881,8.8,0.21,0.7700628,90.2199372
214.36038,118.04874,6.2162685,8.81,0.21,0.77106047,90.20893953
214.35309,118.00512,6.2156644,8.82,0.21,0.77205765,90.19794235
214.34558,117.96128,6.215081,8.83,0.21,0.77305496,90.18694504
214.33743,117.91687,6.214555,8.84,0.21,0.7740524,90.1759476
214.33023,117.873314,6.2139454,8.85,0.21,0.7750497,90.1649503
214.3229,117.829636,6.2133384,8.86,0.21,0.776047,90.153953
214.3156,117.78598,6.212727,8.87,0.21,0.7770444,90.1429556
214.30838,117.742386,6.212123,8.88,0.21,0.7780417,90.1319583
214.30069,117.69841,6.211559,8.89,0.21,0.77903914,90.12096086
214.29317,117.65457,6.2109714,8.9,0.21,0.78003645,90.10996355
214.28613,117.611115,6.210346,8.91,0.21,0.78103375,90.09896625
214.27844,117.56714,6.20978,8.92,0.21,0.7820312,90.0879688
214.27121,117.52354,6.2091675,8.93,0.21,0.7830286,90.0769714
214.26347,117.479515,6.2086005,8.94,0.21,0.7840258,90.0659742
214.25598,117.4357,6.2080145,8.95,0.21,0.7850231,90.0549769
214.24872,117.392075,6.20741,8.96,0.21,0.7860205,90.0439795
214.24149,117.348465,6.206798,8.97,0.21,0.78701794,90.03298206
214.2344,117.30501,6.2061725,8.98,0.21,0.7880151,90.0219849
214.22693,117.261215,6.2055845,8.99,0.21,0.78901243,90.01098757
214.21944,117.21739,6.205,9,0.21,0.79000986,89.99999014
214.212,117.173615,6.2044077,9.01,0.21,0.7910073,89.9889927
214.20491,117.13014,6.203783,9.02,0.21,0.7920046,89.9779954
214.1972,117.08614,6.203216,9.03,0.21,0.7930018,89.9669982
214.18994,117.04251,6.2026095,9.04,0.21,0.7939992,89.9560008
214.18246,116.99869,6.2020187,9.05,0.21,0.7949966,89.9450034
214.17494,116.95485,6.201431,9.06,0.21,0.79599404,89.93400596
214.16772,116.911285,6.2008266,9.07,0.21,0.7969912,89.9230088
214.16022,116.867455,6.200236,9.08,0.21,0.7979888,89.9120112
214.15277,116.823654,6.199651,9.09,0.21,0.79898596,89.90101404
214.1455,116.78002,6.1990476,9.1,0.21,0.7999834,89.8900166
214.13779,116.73603,6.198472,9.11,0.21,0.8009807,89.8790193
214.13031,116.692215,6.197888,9.12,0.21,0.801978,89.868022
214.12302,116.64856,6.1972823,9.13,0.21,0.8029754,89.8570246
214.11575,116.60494,6.1966796,9.14,0.21,0.8039727,89.8460273
214.10806,116.56095,6.1961064,9.15,0.21,0.8049699,89.8350301
214.10054,116.517105,6.195521,9.16,0.21,0.80596733,89.82403267
214.09355,116.47371,6.194894,9.17,0.21,0.80696476,89.81303524
214.08667,116.430435,6.1942496,9.18,0.21,0.80796206,89.80203794
214.07855,116.38606,6.193717,9.19,0.21,0.80895936,89.79104064
214.07149,116.34261,6.193095,9.2,0.21,0.80995667,89.78004333
214.06425,116.29903,6.192488,9.21,0.21,0.810954,89.769046
214.0567,116.25514,6.1918993,9.22,0.21,0.8119515,89.7580485
214.04922,116.21134,6.191312,9.23,0.21,0.8129486,89.7470514
214.0416,116.16739,6.1907415,9.24,0.21,0.813946,89.736054
214.03473,116.124115,6.1901016,9.25,0.21,0.81494343,89.72505657
214.02722,116.08031,6.189508,9.26,0.21,0.81594074,89.71405926
214.01932,116.0361,6.18896,9.27,0.21,0.81693816,89.70306184
214.01208,115.99251,6.188352,9.28,0.21,0.81793535,89.69206465
214.00456,115.948685,6.1877675,9.29,0.21,0.81893265,89.68106735
213.99689,115.90469,6.1871977,9.3,0.21,0.8199302,89.6700698
213.98985,115.86125,6.1865773,9.31,0.21,0.8209275,89.6590725
213.98305,115.81803,6.1859264,9.32,0.21,0.8219247,89.6480753
213.97552,115.77419,6.18534,9.33,0.21,0.8229221,89.6370779
213.96759,115.729996,6.1847963,9.34,0.21,0.8239194,89.6260806
213.9607,115.68669,6.1841464,9.35,0.21,0.8249167,89.6150833
213.95308,115.64276,6.1835737,9.36,0.21,0.82591414,89.60408586
213.9456,115.59897,6.1829925,9.37,0.21,0.82691133,89.59308867
213.93813,115.555145,6.1824017,9.38,0.21,0.82790875,89.58209125
213.93103,115.51167,6.1817718,9.39,0.21,0.8289062,89.5710938
213.92355,115.467865,6.18119,9.4,0.21,0.8299036,89.5600964
213.91609,115.42407,6.1806045,9.41,0.21,0.8309008,89.5490992
213.91306,115.40637,6.1740355,9.42,0.21,0.8318981,89.5381019
213.91333,115.409836,6.1625957,9.43,0.21,0.8328955,89.5271045
213.91379,115.41334,6.151164,9.44,0.21,0.8338928,89.5161072
213.91425,115.416855,6.139736,9.45,0.21,0.8348901,89.5051099
213.9141,115.42016,6.128277,9.46,0.21,0.83588755,89.49411245
213.91435,115.4236,6.11684,9.47,0.21,0.83688486,89.48311514
213.91487,115.427155,6.1054134,9.48,0.21,0.83788216,89.47211784
213.91513,115.43059,6.093972,9.49,0.21,0.8388796,89.4611204
213.91553,115.43405,6.0825453,9.5,0.21,0.8398769,89.4501231
213.916,115.43758,6.071114,9.51,0.21,0.8408743,89.4391257
213.91629,115.44103,6.0596766,9.52,0.21,0.8418716,89.4281284
213.91672,115.44453,6.0482445,9.53,0.21,0.84286904,89.41713096
213.91696,115.44797,6.036808,9.54,0.21,0.84386635,89.40613365
213.91724,115.451416,6.0253687,9.55,0.21,0.84486365,89.39513635
213.91791,115.45499,6.0139484,9.56,0.21,0.8458611,89.3841389
213.91812,115.45839,6.002516,9.57,0.21,0.8468584,89.3731416
213.91803,115.46176,5.9910555,9.58,0.21,0.8478557,89.3621443
213.91849,115.46526,5.9796276,9.59,0.21,0.8488531,89.3511469
213.91873,115.4687,5.968189,9.6,0.21,0.8498503,89.3401497
213.91919,115.4722,5.9567575,9.61,0.21,0.8508476,89.3291524
213.91946,115.47568,5.945318,9.62,0.21,0.851845,89.318155
213.91992,115.47916,5.933894,9.63,0.21,0.8528422,89.3071578
213.92041,115.48269,5.9224563,9.64,0.21,0.85383976,89.29616024
213.92047,115.486084,5.9110103,9.65,0.21,0.85483706,89.28516294
213.93646,115.49576,5.902999,9.66,0.21,0.85583425,89.27416575
213.99191,115.52134,5.904,9.67,0.21,0.85683155,89.26316845
214.04744,115.546936,5.9049993,9.68,0.21,0.8578291,89.2521709
214.10262,115.572464,5.906004,9.69,0.21,0.8588263,89.2411737
214.15799,115.598,5.9070024,9.7,0.21,0.8598236,89.2301764
214.2136,115.62367,5.908,9.71,0.21,0.860821,89.219179
214.26901,115.649254,5.9090023,9.72,0.21,0.8618183,89.2081817
214.32462,115.67488,5.910006,9.73,0.21,0.8628156,89.1971844
214.38014,115.700485,5.9110026,9.74,0.21,0.86381304,89.18618696
214.43555,115.72604,5.9120026,9.75,0.21,0.86481035,89.17518965
214.49103,115.75166,5.913006,9.76,0.21,0.8658078,89.1641922
214.54617,115.777176,5.914008,9.77,0.21,0.8668051,89.1531949
214.60178,115.80278,5.914999,9.78,0.21,0.86780226,89.14219774
214.65756,115.82848,5.9160028,9.79,0.21,0.8687998,89.1312002
214.713,115.854065,5.9170055,9.8,0.21,0.8697972,89.1202028
214.76837,115.87959,5.918004,9.81,0.21,0.8707944,89.1092056
214.82376,115.905174,5.919007,9.82,0.21,0.8717917,89.0982083
214.87938,115.93083,5.9200025,9.83,0.21,0.87278914,89.08721086
214.93478,115.95639,5.921002,9.84,0.21,0.87378657,89.07621343
214.9902,115.981964,5.922004,9.85,0.21,0.8747839,89.0652161
215.04582,116.00763,5.9230037,9.86,0.21,0.8757812,89.0542188
215.10118,116.03317,5.9240007,9.87,0.21,0.8767785,89.0432215
215.15662,116.05874,5.9250093,9.88,0.21,0.8777759,89.0322241
215.21234,116.08443,5.926002,9.89,0.21,0.87877333,89.02122667
215.26749,116.10993,5.9270105,9.9,0.21,0.8797705,89.0102295
215.32289,116.13552,5.9280057,9.91,0.21,0.88076794,88.99923206
215.37857,116.16113,5.929005,9.92,0.21,0.88176537,88.98823463
215.43387,116.18669,5.930006,9.93,0.21,0.88276255,88.97723745
215.48955,116.212326,5.931005,9.94,0.21,0.88375986,88.96624014
215.54486,116.237885,5.932007,9.95,0.21,0.8847573,88.9552427
215.60016,116.26346,5.9330087,9.96,0.21,0.8857547,88.9442453
215.65616,116.28919,5.933996,9.97,0.21,0.886752,88.933248
215.71153,116.31474,5.9349976,9.98,0.21,0.8877492,88.9222508
215.76721,116.34039,5.935993,9.99,0.21,0.8887466,88.9112534
215.82239,116.36592,5.937,10,0.21,0.8897439,88.9002561
215.87805,116.39154,5.9379997,10.01,0.21,0.8907412,88.8892588
215.93347,116.41713,5.938995,10.02,0.21,0.8917388,88.8782612
215.98886,116.44273,5.9400024,10.03,0.21,0.8927361,88.8672639
216.04424,116.46829,5.941003,10.04,0.21,0.89373314,88.85626686
216.09964,116.49386,5.9420047,10.05,0.21,0.8947307,88.8452693
216.15521,116.51947,5.9430075,10.06,0.21,0.8957281,88.8342719
216.21077,116.54509,5.9440007,10.07,0.21,0.8967253,88.8232747
216.2662,116.570694,5.9450026,10.08,0.21,0.8977227,88.8122773
216.32161,116.596245,5.9459987,10.09,0.21,0.89872015,88.80127985
216.37717,116.621864,5.9470053,10.1,0.21,0.89971745,88.79028255
216.43274,116.64749,5.948007,10.11,0.21,0.9007149,88.7792851
216.488,116.67302,5.9490013,10.12,0.21,0.90171206,88.76828794
216.54358,116.698654,5.949997,10.13,0.21,0.9027095,88.7572905
216.59903,116.72424,5.9510045,10.14,0.21,0.9037068,88.7462932
216.65445,116.74983,5.9520054,10.15,0.21,0.9047042,88.7352958
216.71027,116.775505,5.9529943,10.16,0.21,0.9057013,88.7242987
216.76566,116.801056,5.9540057,10.17,0.21,0.9066986,88.7133014
216.82123,116.826706,5.955,10.18,0.21,0.9076959,88.7023041
216.87648,116.8522,5.956001,10.19,0.21,0.90869343,88.69130657
216.93211,116.87787,5.957004,10.2,0.21,0.9096906,88.6803094
216.98775,116.903496,5.957996,10.21,0.21,0.9106879,88.6693121
217.04321,116.92909,5.9589977,10.22,0.21,0.91168535,88.65831465
217.09863,116.95468,5.9599967,10.23,0.21,0.91268253,88.64731747
217.15387,116.98019,5.960998,10.24,0.21,0.91367984,88.63632016
217.20929,117.00575,5.9620004,10.25,0.21,0.91467726,88.62532274
217.2648,117.03142,5.9630027,10.26,0.21,0.9156748,88.6143252
217.3202,117.05698,5.964005,10.27,0.21,0.9166721,88.6033279
217.37616,117.082695,5.964992,10.28,0.21,0.9176692,88.5923308
217.43155,117.108246,5.965996,10.29,0.21,0.9186666,88.5813334
217.48703,117.133865,5.966994,10.3,0.21,0.919664,88.570336
217.54248,117.15946,5.968002,10.31,0.21,0.92066145,88.55933855
217.5977,117.18498,5.968997,10.32,0.21,0.92165864,88.54834136
217.6535,117.21063,5.969997,10.33,0.21,0.92265594,88.53734406
217.70901,117.23629,5.9709954,10.34,0.21,0.9236535,88.5263465
217.76425,117.261795,5.9720006,10.35,0.21,0.92465067,88.51534933
217.81967,117.28736,5.973001,10.36,0.21,0.9256481,88.5043519
217.87509,117.312935,5.974007,10.37,0.21,0.9266454,88.4933546
217.93086,117.33865,5.974995,10.38,0.21,0.9276427,88.4823573
217.98596,117.36411,5.976004,10.39,0.21,0.92864025,88.47135975
218.04166,117.389786,5.977,10.4,0.21,0.92963743,88.46036257
218.09709,117.41537,5.9779954,10.41,0.21,0.93063486,88.44936514
218.15279,117.44102,5.9789925,10.42,0.21,0.9316323,88.4383677
218.20816,117.46655,5.979995,10.43,0.21,0.93262947,88.42737053
218.26349,117.49214,5.980998,10.44,0.21,0.9336269,88.4163731
218.31903,117.51774,5.9819975,10.45,0.21,0.9346242,88.4053758
218.37476,117.54341,5.9830017,10.46,0.21,0.9356215,88.3943785
218.42989,117.56891,5.9839983,10.47,0.21,0.9366188,88.3833812
218.48557,117.594574,5.9849987,10.48,0.21,0.9376161,88.3723839
218.54086,117.62012,5.9860063,10.49,0.21,0.93861365,88.36138635
218.5964,117.64572,5.9869967,10.5,0.21,0.93961084,88.35038916
218.65187,117.67132,5.9880004,10.51,0.21,0.94060826,88.33939174
218.7073,117.6969,5.9890013,10.52,0.21,0.9416057,88.3283943
218.76286,117.722534,5.9899955,10.53,0.21,0.9426029,88.3173971
218.81839,117.748116,5.9910045,10.54,0.21,0.9436003,88.3063997
218.8738,117.77368,5.991999,10.55,0.21,0.9445977,88.2954023
218.92932,117.799286,5.992997,10.56,0.21,0.9455948,88.2844052
218.98454,117.824844,5.9940042,10.57,0.21,0.94659245,88.27340755
219.03998,117.850426,5.9950037,10.58,0.21,0.94758976,88.26241024
219.09564,117.87607,5.9960003,10.59,0.21,0.9485868,88.2514132
219.15105,117.90163,5.9970016,10.6,0.21,0.94958425,88.24041575
219.20679,117.92731,5.997995,10.61,0.21,0.95058167,88.22941833
219.26239,117.952965,5.998997,10.62,0.21,0.95157886,88.21842114
219.31772,117.978485,5.999997,10.63,0.21,0.9525763,88.2074237
219.37329,118.004105,6.000992,10.64,0.21,0.9535736,88.1964264
219.42892,118.02977,6.0019913,10.65,0.21,0.9545709,88.1854291
219.4843,118.05533,6.0029936,10.66,0.21,0.9555682,88.1744318
219.53955,118.080826,6.003992,10.67,0.21,0.9565656,88.1634344
219.595,118.10642,6.0049987,10.68,0.21,0.9575629,88.1524371
219.65047,118.132034,6.006003,10.69,0.21,0.9585602,88.1414398
219.70598,118.15763,6.006998,10.7,0.21,0.95955765,88.13044235
219.76143,118.18323,6.008002,10.71,0.21,0.96055496,88.11944504
219.81696,118.20882,6.0089946,10.72,0.21,0.9615524,88.1084476
219.87262,118.23447,6.009995,10.73,0.21,0.96254957,88.09745043
219.92795,118.26002,6.010998,10.74,0.21,0.963547,88.086453
219.98352,118.285645,6.0119925,10.75,0.21,0.9645443,88.0754557
220.0391,118.311264,6.0129943,10.76,0.21,0.9655417,88.0644583
220.09454,118.33687,6.0139966,10.77,0.21,0.96653914,88.05346086
220.14981,118.3624,6.014997,10.78,0.21,0.96753633,88.04246367
220.2052,118.387955,6.015999,10.79,0.21,0.96853375,88.03146625
220.26062,118.413536,6.0170054,10.8,0.21,0.9695312,88.0204688
220.3161,118.43916,6.018006,10.81,0.21,0.9705285,88.0094715
220.3718,118.46481,6.0189977,10.82,0.21,0.97152567,87.99847433
220.42722,118.490395,6.0199986,10.83,0.21,0.9725231,87.9874769
